iso3c,ID_0,Country,Subregion,ID_subregion
HRV,58,Croatia,Primorsko-Goranska,690
HRV,58,Croatia,Šibensko-Kninska,691
HRV,58,Croatia,Sisacko-Moslavacka,692
HRV,58,Croatia,Splitsko-Dalmatinska,693
HRV,58,Croatia,Varaždinska,694
HRV,58,Croatia,Viroviticko-Podravska,695
HRV,58,Croatia,Vukovarsko-Srijemska,696
HRV,58,Croatia,Zadarska,697
HRV,58,Croatia,Zagrebačka,698
CUB,59,Cuba,Camagüey,699
CUB,59,Cuba,Ciego de Ávila,700
CUB,59,Cuba,Cienfuegos,701
CUB,59,Cuba,Ciudad de la Habana,702
CUB,59,Cuba,Granma,703
CUB,59,Cuba,Guantánamo,704
CUB,59,Cuba,Holguín,705
CUB,59,Cuba,Isla de la Juventud,706
CUB,59,Cuba,La Habana,707
CUB,59,Cuba,Las Tunas,708
CUB,59,Cuba,Matanzas,709
CUB,59,Cuba,Mayabeque,710
CUB,59,Cuba,Pinar del Río,711
CUB,59,Cuba,Sancti Spíritus,712
CUB,59,Cuba,Santiago de Cuba,713
CUB,59,Cuba,Villa Clara,714
CUW,60,Curaçao,Curaçao,715
CYP,61,Cyprus,Famagusta,716
CYP,61,Cyprus,Larnaca,717
CYP,61,Cyprus,Limassol,718
CYP,61,Cyprus,Nicosia,719
CYP,61,Cyprus,Paphos,720
CZE,62,Czech Republic,Jihočeský,721
CZE,62,Czech Republic,Jihomoravský,722
CZE,62,Czech Republic,Karlovarský,723
CZE,62,Czech Republic,Kraj Vysočina,724
CZE,62,Czech Republic,Královéhradecký,725
CZE,62,Czech Republic,Liberecký,726
CZE,62,Czech Republic,Moravskoslezský,727
CZE,62,Czech Republic,Olomoucký,728
CZE,62,Czech Republic,Pardubický,729
CZE,62,Czech Republic,Plzeňský,730
CZE,62,Czech Republic,Prague,731
CZE,62,Czech Republic,Středočeský,732
CZE,62,Czech Republic,Ústecký,733
CZE,62,Czech Republic,Zlínský,734
COD,301,Democratic Republic of the Congo,Bas-Uélé,735
COD,301,Democratic Republic of the Congo,Équateur,736
COD,301,Democratic Republic of the Congo,Haut-Katanga,737
COD,301,Democratic Republic of the Congo,Haut-Lomami,738
COD,301,Democratic Republic of the Congo,Haut-Uélé,739
COD,301,Democratic Republic of the Congo,Ituri,740
COD,301,Democratic Republic of the Congo,Kasaï-Central,741
COD,301,Democratic Republic of the Congo,Kasaï-Oriental,742
COD,301,Democratic Republic of the Congo,Kasaï,743
COD,301,Democratic Republic of the Congo,Kinshasa,744
COD,301,Democratic Republic of the Congo,Kongo-Central,745
COD,301,Democratic Republic of the Congo,Kwango,746
COD,301,Democratic Republic of the Congo,Kwilu,747
COD,301,Democratic Republic of the Congo,Lomami,748
COD,301,Democratic Republic of the Congo,Lualaba,749
COD,301,Democratic Republic of the Congo,Maï-Ndombe,750
COD,301,Democratic Republic of the Congo,Maniema,751
COD,301,Democratic Republic of the Congo,Mongala,752
COD,301,Democratic Republic of the Congo,Nord-Kivu,753
COD,301,Democratic Republic of the Congo,Nord-Ubangi,754
COD,301,Democratic Republic of the Congo,Sankuru,755
COD,301,Democratic Republic of the Congo,Sud-Kivu,756
COD,301,Democratic Republic of the Congo,Sud-Ubangi,757
COD,301,Democratic Republic of the Congo,Tanganyika,758
COD,301,Democratic Republic of the Congo,Tshopo,759
COD,301,Democratic Republic of the Congo,Tshuapa,760
DNK,64,Denmark,Hovedstaden,761
DNK,64,Denmark,Midtjylland,762
DNK,64,Denmark,Nordjylland,763
DNK,64,Denmark,Sjælland,764
DNK,64,Denmark,Syddanmark,765
DJI,65,Djibouti,Ali Sabieh,766
DJI,65,Djibouti,Dikhil,767
DJI,65,Djibouti,Djibouti,768
DJI,65,Djibouti,Obock,769
DJI,65,Djibouti,Tadjourah,770
DOM,67,Dominican Republic,Azua,771
DOM,67,Dominican Republic,Bahoruco,772
DOM,67,Dominican Republic,Barahona,773
DOM,67,Dominican Republic,Dajabón,774
DOM,67,Dominican Republic,Distrito Nacional,775
DOM,67,Dominican Republic,Duarte,776
DOM,67,Dominican Republic,El Seybo,777
DOM,67,Dominican Republic,Espaillat,778
DOM,67,Dominican Republic,Hato Mayor,779
DOM,67,Dominican Republic,Independencia,780
DOM,67,Dominican Republic,La Altagracia,781
DOM,67,Dominican Republic,La Estrelleta,782
DOM,67,Dominican Republic,La Romana,783
DOM,67,Dominican Republic,La Vega,784
DOM,67,Dominican Republic,María Trinidad Sánchez,785
DOM,67,Dominican Republic,Monseñor Nouel,786
DOM,67,Dominican Republic,Monte Cristi,787
DOM,67,Dominican Republic,Monte Plata,788
DOM,67,Dominican Republic,Pedernales,789
DOM,67,Dominican Republic,Peravia,790
DOM,67,Dominican Republic,Puerto Plata,791
DOM,67,Dominican Republic,Salcedo,792
DOM,67,Dominican Republic,Samaná,793
DOM,67,Dominican Republic,San Cristóbal,794
DOM,67,Dominican Republic,San José de Ocoa,795
DOM,67,Dominican Republic,San Juan,796
DOM,67,Dominican Republic,San Pedro de Macorís,797
DOM,67,Dominican Republic,Sánchez Ramírez,798
DOM,67,Dominican Republic,Santiago Rodríguez,799
DOM,67,Dominican Republic,Santiago,800
DOM,67,Dominican Republic,Santo Domingo,801
DOM,67,Dominican Republic,Valverde,802
DMA,66,Dominica,Saint Andrew,803
DMA,66,Dominica,Saint David,804
DMA,66,Dominica,Saint George,805
DMA,66,Dominica,Saint John,806
DMA,66,Dominica,Saint Joseph,807
DMA,66,Dominica,Saint Luke,808
DMA,66,Dominica,Saint Mark,809
DMA,66,Dominica,Saint Patrick,810
DMA,66,Dominica,Saint Paul,811
DMA,66,Dominica,Saint Peter,812
ECU,68,Ecuador,Azuay,813
ECU,68,Ecuador,Bolivar,814
ECU,68,Ecuador,Cañar,815
ECU,68,Ecuador,Carchi,816
ECU,68,Ecuador,Chimborazo,817
ECU,68,Ecuador,Cotopaxi,818
ECU,68,Ecuador,El Oro,819
ECU,68,Ecuador,Esmeraldas,820
ECU,68,Ecuador,Galápagos,821
ECU,68,Ecuador,Guayas,822
ECU,68,Ecuador,Imbabura,823
ECU,68,Ecuador,Loja,824
ECU,68,Ecuador,Los Rios,825
ECU,68,Ecuador,Manabi,826
ECU,68,Ecuador,Morona Santiago,827
ECU,68,Ecuador,Napo,828
ECU,68,Ecuador,Orellana,829
ECU,68,Ecuador,Pastaza,830
ECU,68,Ecuador,Pichincha,831
ECU,68,Ecuador,Santa Elena,832
ECU,68,Ecuador,Santo Domingo de los Tsachilas,833
ECU,68,Ecuador,Sucumbios,834
ECU,68,Ecuador,Tungurahua,835
ECU,68,Ecuador,Zamora Chinchipe,836
EGY,69,Egypt,Ad Daqahliyah,837
EGY,69,Egypt,Al Bahr al Ahmar,838
EGY,69,Egypt,Al Buhayrah,839
EGY,69,Egypt,Al Fayyum,840
EGY,69,Egypt,Al Gharbiyah,841
EGY,69,Egypt,Al Iskandariyah,842
EGY,69,Egypt,Al Isma`iliyah,843
EGY,69,Egypt,Al Jizah,844
EGY,69,Egypt,Al Minufiyah,845
EGY,69,Egypt,Al Minya,846
EGY,69,Egypt,Al Qahirah,847
EGY,69,Egypt,Al Qalyubiyah,848
EGY,69,Egypt,Al Uqsur,849
EGY,69,Egypt,Al Wadi al Jadid,850
EGY,69,Egypt,As Suways,851
EGY,69,Egypt,Ash Sharqiyah,852
EGY,69,Egypt,Aswan,853
EGY,69,Egypt,Asyut,854
EGY,69,Egypt,Bani Suwayf,855
EGY,69,Egypt,Bur Sa`id,856
EGY,69,Egypt,Dumyat,857
EGY,69,Egypt,Janub Sina',858
EGY,69,Egypt,Kafr ash Shaykh,859
EGY,69,Egypt,Matrouh,860
EGY,69,Egypt,Qina,861
EGY,69,Egypt,Shamal Sina',862
EGY,69,Egypt,Suhaj,863
SLV,70,El Salvador,Ahuachapán,864
SLV,70,El Salvador,Cabañas,865
SLV,70,El Salvador,Chalatenango,866
SLV,70,El Salvador,Cuscatlán,867
SLV,70,El Salvador,La Libertad,868
SLV,70,El Salvador,La Paz,869
SLV,70,El Salvador,La Unión,870
SLV,70,El Salvador,Morazán,871
SLV,70,El Salvador,San Miguel,872
SLV,70,El Salvador,San Salvador,873
SLV,70,El Salvador,San Vicente,874
SLV,70,El Salvador,Santa Ana,875
SLV,70,El Salvador,Sonsonate,876
SLV,70,El Salvador,Usulután,877
GNQ,71,Equatorial Guinea,Annobón,878
GNQ,71,Equatorial Guinea,Bioko Norte,879
GNQ,71,Equatorial Guinea,Bioko Sur,880
GNQ,71,Equatorial Guinea,Centro Sur,881
GNQ,71,Equatorial Guinea,Kié-Ntem,882
GNQ,71,Equatorial Guinea,Litoral,883
GNQ,71,Equatorial Guinea,Wele-Nzas,884
ERI,72,Eritrea,Anseba,885
ERI,72,Eritrea,Debub,886
ERI,72,Eritrea,Debubawi Keyih Bahri,887
ERI,72,Eritrea,Gash Barka,888
ERI,72,Eritrea,Maekel,889
ERI,72,Eritrea,Semenawi Keyih Bahri,890
EST,73,Estonia,Harju,891
EST,73,Estonia,Hiiu,892
EST,73,Estonia,Ida-Viru,893
EST,73,Estonia,Järva,894
EST,73,Estonia,Jõgeva,895
EST,73,Estonia,Lääne-Viru,896
EST,73,Estonia,Lääne,897
EST,73,Estonia,Pärnu,898
EST,73,Estonia,Peipsi,899
EST,73,Estonia,Põlva,900
EST,73,Estonia,Rapla,901
EST,73,Estonia,Saare,902
EST,73,Estonia,Tartu,903
EST,73,Estonia,Valga,904
EST,73,Estonia,Viljandi,905
EST,73,Estonia,Võru,906
ETH,74,Ethiopia,Addis Abeba,907
ETH,74,Ethiopia,Afar,908
ETH,74,Ethiopia,Amhara,909
ETH,74,Ethiopia,Benshangul-Gumaz,910
ETH,74,Ethiopia,Dire Dawa,911
ETH,74,Ethiopia,Gambela Peoples,912
ETH,74,Ethiopia,Harari People,913
ETH,74,Ethiopia,Oromia,914
ETH,74,Ethiopia,Somali,915
ETH,74,Ethiopia,"Southern Nations, Nationalities and Peoples",916
ETH,74,Ethiopia,Tigray,917
FLK,75,Falkland Islands,Falkland Islands,918
FRO,76,Faroe Islands,Eysturoyar,919
FRO,76,Faroe Islands,Norderøerne,920
FRO,76,Faroe Islands,Sandoyar,921
FRO,76,Faroe Islands,Streymoyar,922
FRO,76,Faroe Islands,Suðuroyar,923
FRO,76,Faroe Islands,Vågø,924
FJI,77,Fiji,Central,925
FJI,77,Fiji,Eastern,926
FJI,77,Fiji,Northern,927
FJI,77,Fiji,Rotuma,928
FJI,77,Fiji,Western,929
FIN,78,Finland,Eastern Finland,930
FIN,78,Finland,Lapland,931
FIN,78,Finland,Oulu,932
FIN,78,Finland,Southern Finland,933
FIN,78,Finland,Western Finland,934
FRA,79,France,Auvergne-Rhône-Alpes,935
FRA,79,France,Bourgogne-Franche-Comté,936
FRA,79,France,Bretagne,937
FRA,79,France,Centre-Val de Loire,938
FRA,79,France,Corse,939
FRA,79,France,Grand Est,940
FRA,79,France,Hauts-de-France,941
FRA,79,France,Île-de-France,942
FRA,79,France,Normandie,943
FRA,79,France,Nouvelle-Aquitaine,944
FRA,79,France,Occitanie,945
FRA,79,France,Pays de la Loire,946
FRA,79,France,Provence-Alpes-Côte d'Azur,947
GUF,80,French Guiana,Cayenne,948
GUF,80,French Guiana,Saint-Laurent-du-Maroni,949
PYF,81,French Polynesia,Îles Australes,950
PYF,81,French Polynesia,Îles du Vent,951
PYF,81,French Polynesia,Îles Marquises,952
PYF,81,French Polynesia,Îles Sous-le-Vent,953
PYF,81,French Polynesia,Îles Tuamotu-Gambier,954
GAB,83,Gabon,Estuaire,955
GAB,83,Gabon,Haut-Ogooué,956
GAB,83,Gabon,Moyen-Ogooué,957
GAB,83,Gabon,Ngounié,958
GAB,83,Gabon,Nyanga,959
GAB,83,Gabon,Ogooué-Ivindo,960
GAB,83,Gabon,Ogooué-Lolo,961
GAB,83,Gabon,Ogooué-Maritime,962
GAB,83,Gabon,Wouleu-Ntem,963
GMB,84,Gambia,Banjul,964
GMB,84,Gambia,Lower River,965
GMB,84,Gambia,Maccarthy Island,966
GMB,84,Gambia,North Bank,967
GMB,84,Gambia,Upper River,968
GMB,84,Gambia,Western,969
GEO,85,Georgia,Abkhazia,970
GEO,85,Georgia,Ajaria,971
GEO,85,Georgia,Guria,972
GEO,85,Georgia,Imereti,973
GEO,85,Georgia,Kakheti,974
GEO,85,Georgia,Kvemo Kartli,975
GEO,85,Georgia,Mtskheta-Mtianeti,976
GEO,85,Georgia,Racha-Lechkhumi-Kvemo Svaneti,977
GEO,85,Georgia,Samegrelo-Zemo Svaneti,978
GEO,85,Georgia,Samtskhe-Javakheti,979
GEO,85,Georgia,Shida Kartli,980
GEO,85,Georgia,Tbilisi,981
DEU,86,Germany,Baden-Württemberg,982
DEU,86,Germany,Bayern,983
DEU,86,Germany,Berlin,984
DEU,86,Germany,Brandenburg,985
DEU,86,Germany,Bremen,986
DEU,86,Germany,Hamburg,987
DEU,86,Germany,Hessen,988
DEU,86,Germany,Mecklenburg-Vorpommern,989
DEU,86,Germany,Niedersachsen,990
DEU,86,Germany,Nordrhein-Westfalen,991
DEU,86,Germany,Rheinland-Pfalz,992
DEU,86,Germany,Saarland,993
DEU,86,Germany,Sachsen-Anhalt,994
DEU,86,Germany,Sachsen,995
DEU,86,Germany,Schleswig-Holstein,996
DEU,86,Germany,Thüringen,997
GHA,87,Ghana,Ashanti,998
GHA,87,Ghana,Brong Ahafo,999
GHA,87,Ghana,Central,1000
GHA,87,Ghana,Eastern,1001
GHA,87,Ghana,Greater Accra,1002
GHA,87,Ghana,Northern,1003
GHA,87,Ghana,Upper East,1004
GHA,87,Ghana,Upper West,1005
GHA,87,Ghana,Volta,1006
GHA,87,Ghana,Western,1007
GIB,88,Gibraltar,Gibraltar,1008
GRC,89,Greece,Aegean,1009
GRC,89,Greece,Athos,1010
GRC,89,Greece,Attica,1011
GRC,89,Greece,Crete,1012
GRC,89,Greece,Epirus and Western Macedonia,1013
GRC,89,Greece,Macedonia and Thrace,1014
GRC,89,Greece,"Peloponnese, Western Greece and the Ionian Islands",1015
GRC,89,Greece,Thessaly and Central Greece,1016
GRL,90,Greenland,Kujalleq,1017
GRL,90,Greenland,Northeast Greenland National Park,1018
GRL,90,Greenland,Qaasuitsup,1019
GRL,90,Greenland,Qeqqata,1020
GRL,90,Greenland,Sermersooq,1021
GRD,91,Grenada,Carriacou,1022
GRD,91,Grenada,Saint Andrew,1023
GRD,91,Grenada,Saint David,1024
GRD,91,Grenada,Saint George,1025
GRD,91,Grenada,Saint John,1026
GRD,91,Grenada,Saint Mark,1027
GRD,91,Grenada,Saint Patrick,1028
GLP,92,Guadeloupe,Basse-Terre,1029
GLP,92,Guadeloupe,Pointe-à-Pitre,1030
GUM,93,Guam,Agana Heights,1031
GUM,93,Guam,Agat,1032
GUM,93,Guam,Asan,1033
GUM,93,Guam,Barrigada,1034
GUM,93,Guam,Chalan-Pago-Ordot,1035
GUM,93,Guam,Dededo,1036
GUM,93,Guam,Hagåtña,1037
GUM,93,Guam,Inarajan,1038
GUM,93,Guam,Mangilao,1039
GUM,93,Guam,Merizo,1040
GUM,93,Guam,Mongmong-Toto-Maite,1041
GUM,93,Guam,Piti,1042
GUM,93,Guam,Santa Rita,1043
GUM,93,Guam,Sinajana,1044
GUM,93,Guam,Talofofo,1045
GUM,93,Guam,Tamuning,1046
GUM,93,Guam,Umatac,1047
GUM,93,Guam,Yigo,1048
GUM,93,Guam,Yona,1049
GTM,94,Guatemala,Alta Verapaz,1050
GTM,94,Guatemala,Baja Verapaz,1051
GTM,94,Guatemala,Chimaltenango,1052
GTM,94,Guatemala,Chiquimula,1053
GTM,94,Guatemala,El Progreso,1054
GTM,94,Guatemala,Escuintla,1055
GTM,94,Guatemala,Guatemala,1056
GTM,94,Guatemala,Huehuetenango,1057
GTM,94,Guatemala,Izabal,1058
GTM,94,Guatemala,Jalapa,1059
GTM,94,Guatemala,Jutiapa,1060
GTM,94,Guatemala,Petén,1061
GTM,94,Guatemala,Quezaltenango,1062
GTM,94,Guatemala,Quiché,1063
GTM,94,Guatemala,Retalhuleu,1064
GTM,94,Guatemala,Sacatepéquez,1065
GTM,94,Guatemala,San Marcos,1066
GTM,94,Guatemala,Santa Rosa,1067
GTM,94,Guatemala,Sololá,1068
GTM,94,Guatemala,Suchitepéquez,1069
GTM,94,Guatemala,Totonicapán,1070
GTM,94,Guatemala,Zacapa,1071
GGY,95,Guernsey,Alderney,1072
GGY,95,Guernsey,Brecqhou,1073
GGY,95,Guernsey,Castel,1074
GGY,95,Guernsey,Forest,1075
GGY,95,Guernsey,Herm,1076
GGY,95,Guernsey,Jethou,1077
GGY,95,Guernsey,Saint Andrew,1078
GGY,95,Guernsey,Saint Martin,1079
GGY,95,Guernsey,Saint Peter Port,1080
GGY,95,Guernsey,Saint Pierre du Bois,1081
GGY,95,Guernsey,Saint Sampson,1082
GGY,95,Guernsey,Saint Saviour,1083
GGY,95,Guernsey,Sark,1084
GGY,95,Guernsey,Torteval,1085
GGY,95,Guernsey,Vale,1086
GNB,97,Guinea-Bissau,Bafatá,1087
GNB,97,Guinea-Bissau,Biombo,1088
GNB,97,Guinea-Bissau,Bissau,1089
GNB,97,Guinea-Bissau,Bolama,1090
GNB,97,Guinea-Bissau,Cacheu,1091
GNB,97,Guinea-Bissau,Gabú,1092
GNB,97,Guinea-Bissau,Oio,1093
GNB,97,Guinea-Bissau,Quinara,1094
GNB,97,Guinea-Bissau,Tombali,1095
GIN,96,Guinea,Boké,1096
GIN,96,Guinea,Conakry,1097
GIN,96,Guinea,Faranah,1098
GIN,96,Guinea,Kankan,1099
GIN,96,Guinea,Kindia,1100
GIN,96,Guinea,Labé,1101
GIN,96,Guinea,Mamou,1102
GIN,96,Guinea,Nzérékoré,1103
GUY,98,Guyana,Barima-Waini,1104
GUY,98,Guyana,Cuyuni-Mazaruni,1105
GUY,98,Guyana,Demerara-Mahaica,1106
GUY,98,Guyana,East Berbice-Corentyne,1107
GUY,98,Guyana,Essequibo Islands-West Demerara,1108
GUY,98,Guyana,Mahaica-Berbice,1109
GUY,98,Guyana,Pomeroon-Supenaam,1110
GUY,98,Guyana,Potaro-Siparuni,1111
GUY,98,Guyana,Upper Demerara-Berbice,1112
GUY,98,Guyana,Upper Takutu-Upper Essequibo,1113
HTI,99,Haiti,Centre,1114
HTI,99,Haiti,Grand'Anse,1115
HTI,99,Haiti,L'Artibonite,1116
HTI,99,Haiti,Nippes,1117
HTI,99,Haiti,Nord-Est,1118
HTI,99,Haiti,Nord-Ouest,1119
HTI,99,Haiti,Nord,1120
HTI,99,Haiti,Ouest,1121
HTI,99,Haiti,Sud-Est,1122
HTI,99,Haiti,Sud,1123
HND,101,Honduras,Atlántida,1124
HND,101,Honduras,Choluteca,1125
HND,101,Honduras,Colón,1126
HND,101,Honduras,Comayagua,1127
HND,101,Honduras,Copán,1128
HND,101,Honduras,Cortés,1129
HND,101,Honduras,El Paraíso,1130
HND,101,Honduras,Francisco Morazán,1131
HND,101,Honduras,Gracias a Dios,1132
HND,101,Honduras,Intibucá,1133
HND,101,Honduras,Islas de la Bahía,1134
HND,101,Honduras,La Paz,1135
HND,101,Honduras,Lempira,1136
HND,101,Honduras,Ocotepeque,1137
HND,101,Honduras,Olancho,1138
HND,101,Honduras,Santa Bárbara,1139
HND,101,Honduras,Valle,1140
HND,101,Honduras,Yoro,1141
HKG,102,Hong Kong,Central and Western,1142
HKG,102,Hong Kong,Eastern,1143
HKG,102,Hong Kong,Islands,1144
HKG,102,Hong Kong,Kowloon City,1145
HKG,102,Hong Kong,Kwai Tsing,1146
HKG,102,Hong Kong,Kwun Tong,1147
HKG,102,Hong Kong,North,1148
HKG,102,Hong Kong,Sai Kung,1149
HKG,102,Hong Kong,Sha Tin,1150
HKG,102,Hong Kong,Sham Shui Po,1151
HKG,102,Hong Kong,Southern,1152
HKG,102,Hong Kong,Tai Po,1153
HKG,102,Hong Kong,Tsuen Wan,1154
HKG,102,Hong Kong,Tuen Mun,1155
HKG,102,Hong Kong,Wan Chai,1156
HKG,102,Hong Kong,Wong Tai Sin,1157
HKG,102,Hong Kong,Yau Tsim Mong,1158
HKG,102,Hong Kong,Yuen Long,1159
HUN,103,Hungary,Bács-Kiskun,1160
HUN,103,Hungary,Baranya,1161
HUN,103,Hungary,Békés,1162
HUN,103,Hungary,Borsod-Abaúj-Zemplén,1163
HUN,103,Hungary,Budapest,1164
HUN,103,Hungary,Csongrád,1165
HUN,103,Hungary,Fejér,1166
HUN,103,Hungary,Gyor-Moson-Sopron,1167
HUN,103,Hungary,Hajdú-Bihar,1168
HUN,103,Hungary,Heves,1169
HUN,103,Hungary,Jász-Nagykun-Szolnok,1170
HUN,103,Hungary,Komárom-Esztergom,1171
HUN,103,Hungary,Nógrád,1172
HUN,103,Hungary,Pest,1173
HUN,103,Hungary,Somogy,1174
HUN,103,Hungary,Szabolcs-Szatmár-Bereg,1175
HUN,103,Hungary,Tolna,1176
HUN,103,Hungary,Vas,1177
HUN,103,Hungary,Veszprém,1178
HUN,103,Hungary,Zala,1179
ISL,104,Iceland,Austurland,1180
ISL,104,Iceland,Hálshreppur,1181
ISL,104,Iceland,Höfuðborgarsvæði,1182
ISL,104,Iceland,Norðurland vestra,1183
ISL,104,Iceland,Suðurland,1184
ISL,104,Iceland,Suðurnes,1185
ISL,104,Iceland,Vestfirðir,1186
ISL,104,Iceland,Vesturland,1187
IND,105,India,Andaman and Nicobar,1188
IND,105,India,Andhra Pradesh,1189
IND,105,India,Arunachal Pradesh,1190
IND,105,India,Assam,1191
IND,105,India,Bihar,1192
IND,105,India,Chandigarh,1193
IND,105,India,Chhattisgarh,1194
IND,105,India,Dadra and Nagar Haveli,1195
IND,105,India,Daman and Diu,1196
IND,105,India,Goa,1197
IND,105,India,Gujarat,1198
IND,105,India,Haryana,1199
IND,105,India,Himachal Pradesh,1200
IND,105,India,Jammu and Kashmir,1201
IND,105,India,Jharkhand,1202
IND,105,India,Karnataka,1203
IND,105,India,Kerala,1204
IND,105,India,Lakshadweep,1205
IND,105,India,Madhya Pradesh,1206
IND,105,India,Maharashtra,1207
IND,105,India,Manipur,1208
IND,105,India,Meghalaya,1209
IND,105,India,Mizoram,1210
IND,105,India,Nagaland,1211
IND,105,India,NCT of Delhi,1212
IND,105,India,Odisha,1213
IND,105,India,Puducherry,1214
IND,105,India,Punjab,1215
IND,105,India,Rajasthan,1216
IND,105,India,Sikkim,1217
IND,105,India,Tamil Nadu,1218
IND,105,India,Telangana,1219
IND,105,India,Tripura,1220
IND,105,India,Uttar Pradesh,1221
IND,105,India,Uttarakhand,1222
IND,105,India,West Bengal,1223
IDN,106,Indonesia,Aceh,1224
IDN,106,Indonesia,Bali,1225
IDN,106,Indonesia,Bangka Belitung,1226
IDN,106,Indonesia,Banten,1227
IDN,106,Indonesia,Bengkulu,1228
IDN,106,Indonesia,Gorontalo,1229
IDN,106,Indonesia,Jakarta Raya,1230
IDN,106,Indonesia,Jambi,1231
IDN,106,Indonesia,Jawa Barat,1232
IDN,106,Indonesia,Jawa Tengah,1233
IDN,106,Indonesia,Jawa Timur,1234
IDN,106,Indonesia,Kalimantan Barat,1235
IDN,106,Indonesia,Kalimantan Selatan,1236
IDN,106,Indonesia,Kalimantan Tengah,1237
IDN,106,Indonesia,Kalimantan Timur,1238
IDN,106,Indonesia,Kepulauan Riau,1239
IDN,106,Indonesia,Lampung,1240
IDN,106,Indonesia,Maluku Utara,1241
IDN,106,Indonesia,Maluku,1242
IDN,106,Indonesia,Nusa Tenggara Barat,1243
IDN,106,Indonesia,Nusa Tenggara Timur,1244
IDN,106,Indonesia,Papua Barat,1245
IDN,106,Indonesia,Papua,1246
IDN,106,Indonesia,Riau,1247
IDN,106,Indonesia,Sulawesi Barat,1248
IDN,106,Indonesia,Sulawesi Selatan,1249
IDN,106,Indonesia,Sulawesi Tengah,1250
IDN,106,Indonesia,Sulawesi Tenggara,1251
IDN,106,Indonesia,Sulawesi Utara,1252
IDN,106,Indonesia,Sumatera Barat,1253
IDN,106,Indonesia,Sumatera Selatan,1254
IDN,106,Indonesia,Sumatera Utara,1255
IDN,106,Indonesia,Yogyakarta,1256
IRN,107,Iran,Alborz,1257
IRN,107,Iran,Ardebil,1258
IRN,107,Iran,Bushehr,1259
IRN,107,Iran,Chahar Mahall and Bakhtiari,1260
IRN,107,Iran,East Azarbaijan,1261
IRN,107,Iran,Esfahan,1262
IRN,107,Iran,Fars,1263
IRN,107,Iran,Gilan,1264
IRN,107,Iran,Golestan,1265
IRN,107,Iran,Hamadan,1266
IRN,107,Iran,Hormozgan,1267
IRN,107,Iran,Ilam,1268
IRN,107,Iran,Kerman,1269
IRN,107,Iran,Kermanshah,1270
IRN,107,Iran,Khuzestan,1271
IRN,107,Iran,Kohgiluyeh and Buyer Ahmad,1272
IRN,107,Iran,Kordestan,1273
IRN,107,Iran,Lorestan,1274
IRN,107,Iran,Markazi,1275
IRN,107,Iran,Mazandaran,1276
IRN,107,Iran,North Khorasan,1277
IRN,107,Iran,Qazvin,1278
IRN,107,Iran,Qom,1279
IRN,107,Iran,Razavi Khorasan,1280
IRN,107,Iran,Semnan,1281
IRN,107,Iran,Sistan and Baluchestan,1282
IRN,107,Iran,South Khorasan,1283
IRN,107,Iran,Tehran,1284
IRN,107,Iran,West Azarbaijan,1285
IRN,107,Iran,Yazd,1286
IRN,107,Iran,Zanjan,1287
IRQ,108,Iraq,Al-Anbar,1288
IRQ,108,Iraq,Al-Basrah,1289
IRQ,108,Iraq,Al-Muthannia,1290
IRQ,108,Iraq,Al-Qadisiyah,1291
IRQ,108,Iraq,An-Najaf,1292
IRQ,108,Iraq,Arbil,1293
IRQ,108,Iraq,As-Sulaymaniyah,1294
IRQ,108,Iraq,At-Ta'mim,1295
IRQ,108,Iraq,Babil,1296
IRQ,108,Iraq,Baghdad,1297
IRQ,108,Iraq,Dhi-Qar,1298
IRQ,108,Iraq,Dihok,1299
IRQ,108,Iraq,Diyala,1300
IRQ,108,Iraq,Karbala',1301
IRQ,108,Iraq,Maysan,1302
IRQ,108,Iraq,Ninawa,1303
IRQ,108,Iraq,Sala ad-Din,1304
IRQ,108,Iraq,Wasit,1305
IRL,109,Ireland,Carlow,1306
IRL,109,Ireland,Cavan,1307
IRL,109,Ireland,Clare,1308
IRL,109,Ireland,Cork,1309
IRL,109,Ireland,Donegal,1310
IRL,109,Ireland,Dublin,1311
IRL,109,Ireland,Galway,1312
IRL,109,Ireland,Kerry,1313
IRL,109,Ireland,Kildare,1314
IRL,109,Ireland,Kilkenny,1315
IRL,109,Ireland,Laoighis,1316
IRL,109,Ireland,Leitrim,1317
IRL,109,Ireland,Limerick,1318
IRL,109,Ireland,Longford,1319
IRL,109,Ireland,Louth,1320
IRL,109,Ireland,Mayo,1321
IRL,109,Ireland,Meath,1322
IRL,109,Ireland,Monaghan,1323
IRL,109,Ireland,Offaly,1324
IRL,109,Ireland,Roscommon,1325
IRL,109,Ireland,Sligo,1326
IRL,109,Ireland,Tipperary,1327
IRL,109,Ireland,Waterford,1328
IRL,109,Ireland,Westmeath,1329
IRL,109,Ireland,Wexford,1330
IRL,109,Ireland,Wicklow,1331
IMN,110,Isle of Man,Ayre,1332
IMN,110,Isle of Man,Garff,1333
IMN,110,Isle of Man,Glenfaba,1334
IMN,110,Isle of Man,Michael,1335
IMN,110,Isle of Man,Middle,1336
IMN,110,Isle of Man,Rushen,1337
ISR,111,Israel,Golan,1338
ISR,111,Israel,HaDarom,1339
ISR,111,Israel,Haifa,1340
ISR,111,Israel,HaMerkaz,1341
ISR,111,Israel,HaZafon,1342
ISR,111,Israel,Jerusalem,1343
ISR,111,Israel,Tel Aviv,1344
ITA,112,Italy,Abruzzo,1345
