Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),37,Central African Republic,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,249,Fc,Calculated data
FBS,Food Balances (2010-),37,Central African Republic,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,3.98,Fc,Calculated data
FBS,Food Balances (2010-),37,Central African Republic,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.5,Fc,Calculated data
FBS,Food Balances (2010-),39,Chad,5511,Production,2535,Yams,2017,2017,1000 tonnes,521,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,521,S,Standardized data
FBS,Food Balances (2010-),39,Chad,5521,Feed,2535,Yams,2017,2017,1000 tonnes,139,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5123,Losses,2535,Yams,2017,2017,1000 tonnes,39,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,5142,Food,2535,Yams,2017,2017,1000 tonnes,343,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),39,Chad,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,22.82,Fc,Calculated data
FBS,Food Balances (2010-),39,Chad,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,63,Fc,Calculated data
FBS,Food Balances (2010-),39,Chad,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.81,Fc,Calculated data
FBS,Food Balances (2010-),39,Chad,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balances (2010-),351,China,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,-6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5521,Feed,2535,Yams,2017,2017,1000 tonnes,,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,-9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,5142,Food,2535,Yams,2017,2017,1000 tonnes,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balances (2010-),351,China,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),351,China,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),351,China,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),351,China,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),96,"China, Hong Kong SAR",684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),128,"China, Macao SAR",5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),128,"China, Macao SAR",5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),128,"China, Macao SAR",5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),128,"China, Macao SAR",5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),128,"China, Macao SAR",5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),128,"China, Macao SAR",645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0.41,Fc,Calculated data
FBS,Food Balances (2010-),128,"China, Macao SAR",664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balances (2010-),128,"China, Macao SAR",674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balances (2010-),128,"China, Macao SAR",684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),41,"China, mainland",5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,9,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),41,"China, mainland",5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,-9,S,Standardized data
FBS,Food Balances (2010-),41,"China, mainland",5170,Residuals,2535,Yams,2017,2017,1000 tonnes,-9,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,3,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,2,S,Standardized data
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",5142,Food,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),214,"China, Taiwan Province of",645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0.09,Fc,Calculated data
FBS,Food Balances (2010-),214,"China, Taiwan Province of",664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),214,"China, Taiwan Province of",674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),214,"China, Taiwan Province of",684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),44,Colombia,5511,Production,2535,Yams,2017,2017,1000 tonnes,365,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,7,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,358,S,Standardized data
FBS,Food Balances (2010-),44,Colombia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5527,Seed,2535,Yams,2017,2017,1000 tonnes,51,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5123,Losses,2535,Yams,2017,2017,1000 tonnes,27,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,5142,Food,2535,Yams,2017,2017,1000 tonnes,279,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),44,Colombia,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,5.71,Fc,Calculated data
FBS,Food Balances (2010-),44,Colombia,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,14,Fc,Calculated data
FBS,Food Balances (2010-),44,Colombia,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.28,Fc,Calculated data
FBS,Food Balances (2010-),44,Colombia,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balances (2010-),45,Comoros,5511,Production,2535,Yams,2017,2017,1000 tonnes,5,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,5,S,Standardized data
FBS,Food Balances (2010-),45,Comoros,5527,Seed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5123,Losses,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,5142,Food,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),45,Comoros,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,4.7,Fc,Calculated data
FBS,Food Balances (2010-),45,Comoros,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,13,Fc,Calculated data
FBS,Food Balances (2010-),45,Comoros,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.17,Fc,Calculated data
FBS,Food Balances (2010-),45,Comoros,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,5511,Production,2535,Yams,2017,2017,1000 tonnes,16,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,-1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,16,S,Standardized data
FBS,Food Balances (2010-),46,Congo,5123,Losses,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,5142,Food,2535,Yams,2017,2017,1000 tonnes,15,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),46,Congo,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,2.99,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,8,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.11,Fc,Calculated data
FBS,Food Balances (2010-),46,Congo,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balances (2010-),48,Costa Rica,5511,Production,2535,Yams,2017,2017,1000 tonnes,24,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,13,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,11,S,Standardized data
FBS,Food Balances (2010-),48,Costa Rica,5521,Feed,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5527,Seed,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5123,Losses,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,5142,Food,2535,Yams,2017,2017,1000 tonnes,7,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),48,Costa Rica,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,1.32,Fc,Calculated data
FBS,Food Balances (2010-),48,Costa Rica,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,4,Fc,Calculated data
FBS,Food Balances (2010-),48,Costa Rica,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balances (2010-),48,Costa Rica,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balances (2010-),107,C?te d'Ivoire,5511,Production,2535,Yams,2017,2017,1000 tonnes,7148,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,8,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,11,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,7129,S,Standardized data
FBS,Food Balances (2010-),107,C?te d'Ivoire,5521,Feed,2535,Yams,2017,2017,1000 tonnes,344,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5527,Seed,2535,Yams,2017,2017,1000 tonnes,1436,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5123,Losses,2535,Yams,2017,2017,1000 tonnes,538,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,5142,Food,2535,Yams,2017,2017,1000 tonnes,4811,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),107,C?te d'Ivoire,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,196.86,Fc,Calculated data
FBS,Food Balances (2010-),107,C?te d'Ivoire,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,539,Fc,Calculated data
FBS,Food Balances (2010-),107,C?te d'Ivoire,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,8.63,Fc,Calculated data
FBS,Food Balances (2010-),107,C?te d'Ivoire,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,1.08,Fc,Calculated data
FBS,Food Balances (2010-),49,Cuba,5511,Production,2535,Yams,2017,2017,1000 tonnes,83,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,83,S,Standardized data
FBS,Food Balances (2010-),49,Cuba,5521,Feed,2535,Yams,2017,2017,1000 tonnes,17,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5123,Losses,2535,Yams,2017,2017,1000 tonnes,3,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,3,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,5142,Food,2535,Yams,2017,2017,1000 tonnes,60,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),49,Cuba,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,5.29,Fc,Calculated data
FBS,Food Balances (2010-),49,Cuba,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,15,Fc,Calculated data
FBS,Food Balances (2010-),49,Cuba,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.19,Fc,Calculated data
FBS,Food Balances (2010-),49,Cuba,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balances (2010-),167,Czechia,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),167,Czechia,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),167,Czechia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),167,Czechia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),167,Czechia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5511,Production,2535,Yams,2017,2017,1000 tonnes,107,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,107,S,Standardized data
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5521,Feed,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5527,Seed,2535,Yams,2017,2017,1000 tonnes,11,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5123,Losses,2535,Yams,2017,2017,1000 tonnes,8,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,5142,Food,2535,Yams,2017,2017,1000 tonnes,87,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,1.07,Fc,Calculated data
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balances (2010-),250,Democratic Republic of the Congo,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balances (2010-),54,Denmark,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),54,Denmark,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),54,Denmark,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),54,Denmark,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),54,Denmark,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),54,Denmark,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),54,Denmark,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),54,Denmark,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),54,Denmark,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),72,Djibouti,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),72,Djibouti,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),72,Djibouti,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),72,Djibouti,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),72,Djibouti,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),72,Djibouti,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),72,Djibouti,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),72,Djibouti,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),72,Djibouti,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),55,Dominica,5511,Production,2535,Yams,2017,2017,1000 tonnes,15,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,15,S,Standardized data
FBS,Food Balances (2010-),55,Dominica,5521,Feed,2535,Yams,2017,2017,1000 tonnes,7,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5527,Seed,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5123,Losses,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5154,Other uses (non-food),2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,5142,Food,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),55,Dominica,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,50.86,Fc,Calculated data
FBS,Food Balances (2010-),55,Dominica,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,141,Fc,Calculated data
FBS,Food Balances (2010-),55,Dominica,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,1.81,Fc,Calculated data
FBS,Food Balances (2010-),55,Dominica,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.27,Fc,Calculated data
FBS,Food Balances (2010-),56,Dominican Republic,5511,Production,2535,Yams,2017,2017,1000 tonnes,33,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,33,S,Standardized data
FBS,Food Balances (2010-),56,Dominican Republic,5123,Losses,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
